retroID,Last,First,Bat,Throw,Team,Pos,season
nelsr101,Nelson,Roger,R,R,KCA,P,76
otisa001,Otis,Amos,R,R,KCA,OF,76
patef101,Patek,Freddie,R,R,KCA,SS,76
pattm101,Pattin,Marty,R,R,KCA,P,76
poqut101,Poquette,Tom,L,R,KCA,OF,76
quirj001,Quirk,Jamie,L,R,KCA,DH,76
rojac101,Rojas,Cookie,R,R,KCA,2B,76
sader101,Sadecki,Ray,L,L,KCA,P,76
sandk101,Sanders,Ken,R,R,KCA,P,76
solat101,Solaita,Tony,L,L,KCA,DH,76
splip001,Splittorff,Paul,L,L,KCA,P,76
stinb101,Stinson,Bob,B,R,KCA,C,76
wathj001,Wathan,John,R,R,KCA,C,76
whitf001,White,Frank,R,R,KCA,2B,76
wilsw001,Wilson,Willie,B,R,KCA,OF,76
wohlj001,Wohlford,Jim,R,R,KCA,OF,76
auerr101,Auerbach,Rick,R,R,LAN,SS,76
baked002,Baker,Dusty,R,R,LAN,OF,76
buckb001,Buckner,Bill,L,L,LAN,OF,76
burkg101,Burke,Glenn,R,R,LAN,OF,76
cey-r001,Cey,Ron,R,R,LAN,3B,76
cruzh102,Cruz,Henry,L,L,LAN,OF,76
dejei001,De Jesus,Ivan,R,R,LAN,SS,76
downa101,Downing,Al,R,L,LAN,P,76
fergj101,Ferguson,Joe,R,R,LAN,OF,76
garvs001,Garvey,Steve,R,R,LAN,1B,76
goode101,Goodson,Ed,L,R,LAN,3B,76
halej101,Hale,John,L,R,LAN,OF,76
hootb001,Hooton,Burt,R,R,LAN,P,76
hougc001,Hough,Charlie,R,R,LAN,P,76
johnt001,John,Tommy,R,L,LAN,P,76
lacyl001,Lacy,Lee,R,R,LAN,OF,76
lee-l101,Lee,Leron,L,R,LAN,OF,76
lewad101,Lewallyn,Dennis,R,R,LAN,P,76
loped001,Lopes,Davey,R,R,LAN,2B,76
lyttj101,Lyttle,Jim,L,R,LAN,OF,76
marsm101,Marshall,Mike,R,R,LAN,P,76
motam101,Mota,Manny,R,R,LAN,OF,76
paslk101,Pasley,Kevin,R,R,LAN,C,76
rau-d101,Rau,Doug,L,L,LAN,P,76
rhodr001,Rhoden,Rick,R,R,LAN,P,76
robls101,Robles,Sergio,R,R,LAN,C,76
rodre101,Rodriguez,Ellie,R,R,LAN,C,76
russb001,Russell,Bill,R,R,LAN,SS,76
simpj101,Simpson,Joe,L,L,LAN,OF,76
sizet101,Sizemore,Ted,R,R,LAN,2B,76
smitr101,Smith,Reggie,B,R,LAN,OF,76
sosae101,Sosa,Elias,R,R,LAN,P,76
sutcr001,Sutcliffe,Rick,L,R,LAN,P,76
suttd001,Sutton,Don,R,R,LAN,P,76
walls101,Wall,Stan,L,L,LAN,P,76
waltd101,Walton,Danny,R,R,LAN,PH,76
yeags001,Yeager,Steve,R,R,LAN,C,76
aaroh101,Aaron,Hank,R,R,MIL,DH,76
auguj001,Augustine,Jerry,L,L,MIL,P,76
austr101,Austin,Rick,R,L,MIL,P,76
bearg101,Beare,Gary,R,R,MIL,P,76
bevak001,Bevacqua,Kurt,R,R,MIL,DH,76
bowls101,Bowling,Steve,R,R,MIL,OF,76
brobp101,Broberg,Pete,R,R,MIL,P,76
carbb101,Carbo,Bernie,L,R,MIL,OF,76
castb101,Castro,Bill,R,R,MIL,P,76
chamb101,Champion,Bill,R,R,MIL,P,76
colbj101,Colborn,Jim,R,R,MIL,P,76
darwb101,Darwin,Bobby,R,R,MIL,OF,76
frisd101,Frisella,Danny,L,R,MIL,P,76
gantj001,Gantner,Jim,L,R,MIL,3B,76
garcp101,Garcia,Pedro,R,R,MIL,2B,76
haasm001,Haas,Moose,R,R,MIL,P,76
hansb101,Hansen,Bob,L,L,MIL,DH,76
haust101,Hausman,Tom,R,R,MIL,P,76
hegam101,Hegan,Mike,L,L,MIL,DH,76
heidj101,Heidemann,Jack,R,R,MIL,3B,76
johnt102,Johnson,Tim,L,R,MIL,2B,76
joshv101,Joshua,Von,L,L,MIL,OF,76
kobek101,Kobel,Kevin,R,L,MIL,P,76
kusna101,Kusnyer,Art,R,R,MIL,C,76
lezcs001,Lezcano,Sixto,R,R,MIL,OF,76
moned101,Money,Don,R,R,MIL,3B,76
moorc001,Moore,Charlie,R,R,MIL,C,76
murpt101,Murphy,Tom,R,R,MIL,P,76
portd001,Porter,Darrell,L,R,MIL,C,76
rodre102,Rodriguez,Eduardo,R,R,MIL,P,76
rosaj101,Rosario,Jimmy,B,R,MIL,OF,76
sader101,Sadecki,Ray,L,L,MIL,P,76
scotg102,Scott,George,R,R,MIL,1B,76
sharb102,Sharp,Bill,L,L,MIL,OF,76
slatj001,Slaton,Jim,R,R,MIL,P,76
sprae101,Sprague,Ed,R,R,MIL,P,76
suthg101,Sutherland,Gary,R,R,MIL,2B,76
thomd101,Thomas,Dan,R,R,MIL,OF,76
thomg001,Thomas,Gorman,R,R,MIL,OF,76
travb101,Travers,Bill,L,L,MIL,P,76
younr001,Yount,Robin,R,R,MIL,SS,76
albuv101,Albury,Vic,L,L,MIN,P,76
banee101,Bane,Eddie,R,L,MIN,P,76
blylb001,Blyleven,Bert,R,R,MIN,P,76
borgg101,Borgmann,Glenn,R,R,MIN,C,76
bostl101,Bostock,Lyman,L,R,MIN,OF,76
braus001,Braun,Steve,L,R,MIN,DH,76
bryes101,Brye,Steve,R,R,MIN,OF,76
burgt001,Burgmeier,Tom,L,L,MIN,P,76
campb001,Campbell,Bill,R,R,MIN,P,76
carer001,Carew,Rod,L,R,MIN,1B,76
cubbm101,Cubbage,Mike,L,R,MIN,3B,76
deckj101,Decker,Joe,R,R,MIN,P,76
fordd001,Ford,Dan,R,R,MIN,OF,76
goltd101,Goltz,Dave,R,R,MIN,P,76
gomel101,Gomez,Luis,R,R,MIN,SS,76
hisll101,Hisle,Larry,R,R,MIN,OF,76
hughj104,Hughes,Jim,R,R,MIN,P,76
johnt103,Johnson,Tom,R,R,MIN,P,76
kusic101,Kusick,Craig,R,R,MIN,DH,76
luebs101,Luebber,Steve,R,R,MIN,P,76
mckad101,McKay,Dave,B,R,MIN,3B,76
olivt102,Oliva,Tony,L,R,MIN,DH,76
pazim101,Pazik,Mike,L,L,MIN,P,76
randb101,Randall,Bob,R,R,MIN,2B,76
redfp101,Redfern,Pete,R,R,MIN,P,76
roofp101,Roof,Phil,R,R,MIN,C,76
singb101,Singer,Bill,R,R,MIN,P,76
smalr001,Smalley,Roy,B,R,MIN,SS,76
terrj101,Terrell,Jerry,R,R,MIN,2B,76
thomd103,Thompson,Danny,R,R,MIN,SS,76
wyneb001,Wynegar,Butch,B,R,MIN,C,76
atkib101,Atkinson,Bill,L,R,MON,P,76
biitl101,Biittner,Larry,L,L,MON,OF,76
blaid101,Blair,Dennis,R,R,MON,P,76
carrd104,Carrithers,Don,R,R,MON,P,76
cartg001,Carter,Gary,R,R,MON,C,76
colbn101,Colbert,Nate,R,R,MON,OF,76
cox-j102,Cox,Jim,R,R,MON,2B,76
cromw101,Cromartie,Warren,L,L,MON,OF,76
dawsa001,Dawson,Andre,R,R,MON,OF,76
dunns101,Dunning,Steve,R,R,MON,P,76
dwyej001,Dwyer,Jim,L,L,MON,OF,76
folit001,Foli,Tim,R,R,MON,SS,76
footb101,Foote,Barry,R,R,MON,C,76
freer101,Freed,Roger,R,R,MON,1B,76
friap101,Frias,Pepe,R,R,MON,2B,76
frymw101,Fryman,Woodie,R,L,MON,P,76
garrw101,Garrett,Wayne,L,R,MON,2B,76
granw101,Granger,Wayne,R,R,MON,P,76
hanng101,Hannahs,Gerry,L,L,MON,P,76
johnl103,Johnson,Larry,R,R,MON,C,76
jorgm001,Jorgensen,Mike,L,L,MON,1B,76
keenj102,Keener,Joe,R,R,MON,P,76
kerrj101,Kerrigan,Joe,R,R,MON,P,76
kirbc101,Kirby,Clay,R,R,MON,P,76
landl101,Landreth,Larry,R,R,MON,P,76
langc101,Lang,Chip,R,R,MON,P,76
lyttj101,Lyttle,Jim,L,R,MON,OF,76
mackp101,Mackanin,Pete,R,R,MON,2B,76
mangp101,Mangual,Pepe,R,R,MON,OF,76
moraj001,Morales,Jose,R,R,MON,1B,76
murrd001,Murray,Dale,R,R,MON,P,76
parrl002,Parrish,Larry,R,R,MON,3B,76
renks101,Renko,Steve,R,R,MON,P,76
riveb101,Rivera,Bombo,R,R,MON,OF,76
roeng001,Roenicke,Gary,R,R,MON,OF,76
roges001,Rogers,Steve,R,R,MON,P,76
scanp102,Scanlon,Pat,L,R,MON,3B,76
schef102,Scherman,Fred,L,L,MON,P,76
scotr101,Scott,Rodney,B,R,MON,2B,76
stand101,Stanhouse,Don,R,R,MON,P,76
taylc101,Taylor,Chuck,R,R,MON,P,76
thora001,Thornton,Andre,R,R,MON,1B,76
unsed101,Unser,Del,L,L,MON,OF,76
valee001,Valentine,Ellis,R,R,MON,OF,76
wartd101,Warthen,Dan,B,L,MON,P,76
whitj001,White,Jerry,B,R,MON,OF,76
wille101,Williams,Earl,R,R,MON,1B,76
alexd001,Alexander,Doyle,R,R,NYA,P,76
aloms101,Alomar,Sandy,B,R,NYA,2B,76
bernj101,Bernhardt,Juan,R,R,NYA,OF,76
blomr101,Blomberg,Ron,L,R,NYA,DH,76
bretk101,Brett,Ken,L,L,NYA,P,76
chamc001,Chambliss,Chris,L,R,NYA,1B,76
coggr101,Coggins,Rich,L,L,NYA,OF,76
dempr001,Dempsey,Rick,R,R,NYA,C,76
dinek101,Dineen,Kerry,L,L,NYA,OF,76
ellid101,Ellis,Dock,B,R,NYA,P,76
figue101,Figueroa,Ed,R,R,NYA,P,76
gambo001,Gamble,Oscar,L,R,NYA,OF,76
guidr001,Guidry,Ron,L,L,NYA,P,76
healf102,Healy,Fran,R,R,NYA,C,76
hende103,Hendricks,Elrod,L,R,NYA,C,76
holtk101,Holtzman,Ken,R,L,NYA,P,76
huntj101,Hunter,Catfish,R,R,NYA,P,76
jackg101,Jackson,Grant,B,L,NYA,P,76
klutm101,Klutts,Mickey,R,R,NYA,SS,76
lockg101,Locklear,Gene,L,R,NYA,DH,76
lyles101,Lyle,Sparky,L,L,NYA,P,76
madde101,Maddox,Elliott,R,R,NYA,OF,76
martt001,Martinez,Tippy,L,L,NYA,P,76
masoj101,Mason,Jim,L,R,NYA,SS,76
may-c101,May,Carlos,L,R,NYA,DH,76
may-r101,May,Rudy,L,L,NYA,P,76
munst101,Munson,Thurman,R,R,NYA,C,76
murrl101,Murray,Larry,B,R,NYA,OF,76
nettg001,Nettles,Graig,L,R,NYA,3B,76
pagad101,Pagan,Dave,R,R,NYA,P,76
pinil001,Piniella,Lou,R,R,NYA,OF,76
randw001,Randolph,Willie,R,R,NYA,2B,76
rivem001,Rivers,Mickey,L,L,NYA,OF,76
stanf101,Stanley,Fred,R,R,NYA,SS,76
tidrd001,Tidrow,Dick,R,R,NYA,P,76
tovac101,Tovar,Cesar,R,R,NYA,DH,76
veleo101,Velez,Otto,R,R,NYA,OF,76
whitr101,White,Roy,B,R,NYA,OF,76
whitt001,Whitfield,Terry,L,R,NYA,OF,76
yorkj101,York,Jim,R,R,NYA,P,76
apodb101,Apodaca,Bob,R,R,NYN,P,76
ayalb001,Ayala,Benny,R,R,NYN,OF,76
baldb101,Baldwin,Billy,L,L,NYN,OF,76
baldr101,Baldwin,Rick,L,R,NYN,P,76
boisb101,Boisclair,Bruce,L,L,NYN,OF,76
browl103,Brown,Leon,R,R,NYN,OF,76
dwyej001,Dwyer,Jim,L,L,NYN,OF,76
espin101,Espinosa,Nino,R,R,NYN,P,76
fostl101,Foster,Leo,R,R,NYN,3B,76
garrw101,Garrett,Wayne,L,R,NYN,3B,76
grotj101,Grote,Jerry,R,R,NYN,C,76
hallt101,Hall,Tom,L,L,NYN,P,76
harrb101,Harrelson,Bud,B,R,NYN,SS,76
heidj101,Heidemann,Jack,R,R,NYN,SS,76
hodgr001,Hodges,Ron,L,R,NYN,C,76
kingd001,Kingman,Dave,R,R,NYN,OF,76
klevj101,Kleven,Jay,R,R,NYN,C,76
koosj001,Koosman,Jerry,R,L,NYN,P,76
krane101,Kranepool,Ed,L,L,NYN,1B,76
locks101,Lockwood,Skip,R,R,NYN,P,76
lolim101,Lolich,Mickey,B,L,NYN,P,76
mangp101,Mangual,Pepe,R,R,NYN,OF,76
matlj101,Matlack,Jon,L,L,NYN,P,76
mazzl001,Mazzilli,Lee,B,R,NYN,OF,76
millf105,Millan,Felix,R,R,NYN,2B,76
milnj101,Milner,John,L,L,NYN,OF,76
myrib101,Myrick,Bob,R,L,NYN,P,76
philm101,Phillips,Mike,L,R,NYN,SS,76
sandk101,Sanders,Ken,R,R,NYN,P,76
seavt001,Seaver,Tom,R,R,NYN,P,76
stair101,Staiger,Roy,R,R,NYN,3B,76
steaj001,Stearns,John,R,R,NYN,C,76
swanc001,Swan,Craig,R,R,NYN,P,76
torrj101,Torre,Joe,R,R,NYN,1B,76
unsed101,Unser,Del,L,L,NYN,OF,76
vailm001,Vail,Mike,R,R,NYN,OF,76
webbh101,Webb,Hank,R,R,NYN,P,76
abbog001,Abbott,Glenn,R,R,OAK,P,76
alexm101,Alexander,Matt,B,R,OAK,OF,76
bahns101,Bahnsen,Stan,R,R,OAK,P,76
bands101,Bando,Sal,R,R,OAK,3B,76
battc101,Batton,Chris,R,R,OAK,P,76
bayld001,Baylor,Don,R,R,OAK,OF,76
bluev001,Blue,Vida,B,L,OAK,P,76
bosmd101,Bosman,Dick,R,R,OAK,P,76
campb101,Campaneris,Bert,R,R,OAK,SS,76
colbn101,Colbert,Nate,R,R,OAK,DH,76
fairr101,Fairly,Ron,L,L,OAK,1B,76
fingr001,Fingers,Rollie,R,R,OAK,P,76
garnp001,Garner,Phil,R,R,OAK,2B,76
grosw001,Gross,Wayne,L,R,OAK,1B,76
hanel101,Haney,Larry,R,R,OAK,C,76
holtj101,Holt,Jim,L,R,OAK,DH,76
hopkd101,Hopkins,Don,L,R,OAK,DH,76
hoslt101,Hosley,Tim,R,R,OAK,C,76
lindp101,Lindblad,Paul,L,L,OAK,P,76
lintl101,Lintz,Larry,B,R,OAK,DH,76
manga101,Mangual,Angel,R,R,OAK,OF,76
mccow101,McCovey,Willie,L,L,OAK,DH,76
mcmuk101,McMullen,Ken,R,R,OAK,3B,76
mitcc101,Mitchell,Craig,R,R,OAK,P,76
mitcp101,Mitchell,Paul,R,R,OAK,P,76
newmj001,Newman,Jeff,R,R,OAK,C,76
norrm101,Norris,Mike,R,R,OAK,P,76
nortb101,North,Bill,B,R,OAK,OF,76
rudij101,Rudi,Joe,R,R,OAK,OF,76
sandt101,Sandt,Tommy,R,R,OAK,SS,76
tenag101,Tenace,Gene,R,R,OAK,1B,76
toddj102,Todd,Jim,L,R,OAK,P,76
torrm001,Torrez,Mike,R,R,OAK,P,76
tovac101,Tovar,Cesar,R,R,OAK,OF,76
walld001,Walling,Denny,L,R,OAK,OF,76
washc001,Washington,Claudell,L,L,OAK,OF,76
willb104,Williams,Billy,L,R,OAK,DH,76
woodg001,Woods,Gary,R,R,OAK,OF,76
alled101,Allen,Dick,R,R,PHI,1B,76
andrf101,Andrews,Fred,R,R,PHI,2B,76
blact101,Blackwell,Tim,B,R,PHI,C,76
boonb001,Boone,Bob,R,R,PHI,C,76
boser101,Bosetti,Rick,R,R,PHI,OF,76
bowal001,Bowa,Larry,B,R,PHI,SS,76
browo102,Brown,Ollie,R,R,PHI,OF,76
carls001,Carlton,Steve,L,L,PHI,P,76
cashd101,Cash,Dave,R,R,PHI,2B,76
chril101,Christenson,Larry,R,R,PHI,P,76
garbg001,Garber,Gene,R,R,PHI,P,76
harmt101,Harmon,Terry,R,R,PHI,SS,76
huttt101,Hutton,Tom,L,L,PHI,1B,76
johnj002,Johnstone,Jay,L,R,PHI,OF,76
kaatj101,Kaat,Jim,L,L,PHI,P,76
lercr001,Lerch,Randy,L,L,PHI,P,76
lonbj101,Lonborg,Jim,R,R,PHI,P,76
luzig001,Luzinski,Greg,R,R,PHI,OF,76
maddg001,Maddox,Garry,R,R,PHI,OF,76
martj001,Martin,Jerry,R,R,PHI,OF,76
mccat101,McCarver,Tim,L,R,PHI,C,76
mcgrt001,McGraw,Tug,R,L,PHI,P,76
nahob001,Nahorodny,Bill,R,R,PHI,C,76
oatej101,Oates,Johnny,L,R,PHI,C,76
reedr001,Reed,Ron,R,R,PHI,P,76
schmm001,Schmidt,Mike,R,R,PHI,3B,76
schur101,Schueler,Ron,R,R,PHI,P,76
taylt101,Taylor,Tony,R,R,PHI,2B,76
tolab101,Tolan,Bobby,L,L,PHI,1B,76
twitw101,Twitchell,Wayne,R,R,PHI,P,76
undet001,Underwood,Tom,R,L,PHI,P,76
vukoj101,Vukovich,John,R,R,PHI,3B,76
armat001,Armas,Tony,R,R,PIT,OF,76
baird001,Bair,Doug,R,R,PIT,P,76
candj001,Candelaria,John,L,L,PIT,P,76
demel101,Demery,Larry,R,R,PIT,P,76
dilom001,Dilone,Miguel,B,R,PIT,OF,76
dyerd101,Dyer,Duffy,R,R,PIT,C,76
giusd101,Giusti,Dave,R,R,PIT,P,76
hebnr001,Hebner,Richie,L,R,PIT,3B,76
helmt101,Helms,Tommy,R,R,PIT,3B,76
hernr102,Hernandez,Ramon,B,L,PIT,P,76
kirke102,Kirkpatrick,Ed,L,R,PIT,1B,76
kisob001,Kison,Bruce,R,R,PIT,P,76
langr001,Langford,Rick,R,R,PIT,P,76
medid101,Medich,Doc,R,R,PIT,P,76
mendm101,Mendoza,Mario,R,R,PIT,SS,76
moosb101,Moose,Bob,R,R,PIT,P,76
moreo001,Moreno,Omar,L,L,PIT,OF,76
oliva001,Oliver,Al,L,L,PIT,OF,76
ott-e101,Ott,Ed,L,R,PIT,C,76
parkd001,Parker,Dave,L,R,PIT,OF,76
reusj001,Reuss,Jerry,L,L,PIT,P,76
reync001,Reynolds,Craig,L,R,PIT,SS,76
robeb101,Robertson,Bob,R,R,PIT,1B,76
robib101,Robinson,Bill,R,R,PIT,OF,76
rookj101,Rooker,Jim,R,L,PIT,P,76
sangm101,Sanguillen,Manny,R,R,PIT,C,76
starw101,Stargell,Willie,L,L,PIT,1B,76
stenr101,Stennett,Rennie,R,R,PIT,2B,76
tavef101,Taveras,Frank,R,R,PIT,SS,76
tekuk001,Tekulve,Kent,R,R,PIT,P,76
ziskr101,Zisk,Richie,R,R,PIT,OF,76
almob001,Almon,Bill,R,R,SDN,SS,76
ashft001,Ashford,Tucker,R,R,SDN,3B,76
chamm101,Champion,Mike,R,R,SDN,2B,76
davib101,Davis,Bob,R,R,SDN,C,76
daviw102,Davis,Willie,L,L,SDN,OF,76
duprm101,Dupree,Mike,R,R,SDN,P,76
folkr101,Folkers,Rich,L,L,SDN,P,76
fosta101,Foster,Alan,R,R,SDN,P,76
freid101,Freisleben,Dave,R,R,SDN,P,76
fuent101,Fuentes,Tito,B,R,SDN,2B,76
greib101,Greif,Bill,R,R,SDN,P,76
grift101,Griffin,Tom,R,R,SDN,P,76
grubj001,Grubb,Johnny,L,R,SDN,OF,76
herne102,Hernandez,Enzo,R,R,SDN,SS,76
iviem101,Ivie,Mike,R,R,SDN,1B,76
johnj104,Johnson,Jerry,R,R,SDN,P,76
joner101,Jones,Randy,R,L,SDN,P,76
kendf101,Kendall,Fred,R,R,SDN,C,76
kubit101,Kubiak,Ted,B,R,SDN,3B,76
lockg101,Locklear,Gene,L,R,SDN,OF,76
mccow101,McCovey,Willie,L,L,SDN,1B,76
melel101,Melendez,Luis,R,R,SDN,OF,76
metzb101,Metzger,Butch,R,R,SDN,P,76
owchb001,Owchinko,Bob,L,L,SDN,P,76
raded103,Rader,Doug,R,R,SDN,3B,76
rettm101,Rettenmund,Merv,R,R,SDN,OF,76
reynk101,Reynolds,Ken,L,L,SDN,P,76
sawyr101,Sawyer,Rick,R,R,SDN,P,76
spild001,Spillner,Dan,R,R,SDN,P,76
strob101,Strom,Brent,R,L,SDN,P,76
tomld001,Tomlin,Dave,L,L,SDN,P,76
torrh101,Torres,Hector,R,R,SDN,SS,76
turnj101,Turner,Jerry,L,L,SDN,OF,76
valeb102,Valentine,Bobby,R,R,SDN,OF,76
wehrd001,Wehrmeister,Dave,R,R,SDN,P,76
winfd001,Winfield,Dave,R,R,SDN,OF,76
adamg101,Adams,Glenn,L,R,SFN,OF,76
alexg101,Alexander,Gary,R,R,SFN,C,76
arnoc101,Arnold,Chris,R,R,SFN,2B,76
barrj101,Barr,Jim,R,R,SFN,P,76
caldm001,Caldwell,Mike,R,L,SFN,P,76
clarj001,Clark,Jack,R,R,SFN,OF,76
dacqj101,D'Acquisto,John,R,R,SFN,P,76
dresr101,Dressler,Rob,R,R,SFN,P,76
evand001,Evans,Darrell,L,R,SFN,1B,76
halie101,Halicki,Ed,R,R,SFN,P,76
heavd101,Heaverlo,Dave,R,R,SFN,P,76
hernl001,Herndon,Larry,R,R,SFN,OF,76
hillm001,Hill,Marc,R,R,SFN,C,76
joshv101,Joshua,Von,L,L,SFN,OF,76
knepb001,Knepper,Bob,L,L,SFN,P,76
laveg001,Lavelle,Gary,B,L,SFN,P,76
lemaj001,LeMaster,Johnnie,R,R,SFN,SS,76
mattg001,Matthews,Gary,R,R,SFN,OF,76
millb107,Miller,Bruce,R,R,SFN,2B,76
mintg001,Minton,Greg,B,R,SFN,P,76
moffr101,Moffitt,Randy,R,R,SFN,P,76
montj001,Montefusco,John,R,R,SFN,P,76
montw101,Montanez,Willie,L,L,SFN,1B,76
murcb101,Murcer,Bobby,L,R,SFN,OF,76
ontis101,Ontiveros,Steve,B,R,SFN,3B,76
perem101,Perez,Marty,R,R,SFN,2B,76
raded101,Rader,Dave,L,R,SFN,C,76
reitk101,Reitz,Ken,R,R,SFN,3B,76
riccf101,Riccelli,Frank,L,L,SFN,P,76
robic101,Robinson,Craig,R,R,SFN,2B,76
sadem101,Sadek,Mike,R,R,SFN,C,76
speic001,Speier,Chris,R,R,SFN,SS,76
thomd001,Thomas,Derrel,B,R,SFN,2B,76
thomg101,Thomasson,Gary,L,L,SFN,OF,76
tomst101,Toms,Tommy,R,R,SFN,P,76
willc101,Williams,Charlie,R,R,SFN,P,76
alval101,Alvarado,Luis,R,R,SLN,2B,76
andem101,Anderson,Mike,R,R,SLN,OF,76
brocl102,Brock,Lou,L,L,SLN,OF,76
capid101,Capilla,Doug,L,L,SLN,P,76
chanc101,Chant,Charlie,R,R,SLN,OF,76
clard105,Clarey,Doug,R,R,SLN,2B,76
craww101,Crawford,Willie,L,L,SLN,OF,76
cruzh101,Cruz,Hector,R,R,SLN,3B,76
curtj001,Curtis,John,L,L,SLN,P,76
dennj001,Denny,John,R,R,SLN,P,76
fairr101,Fairly,Ron,L,L,SLN,1B,76
falcp001,Falcone,Pete,L,L,SLN,P,76
fergj101,Ferguson,Joe,R,R,SLN,C,76
forsb001,Forsch,Bob,R,R,SLN,P,76
frisd101,Frisella,Danny,L,R,SLN,P,76
greib101,Greif,Bill,R,R,SLN,P,76
harrv101,Harris,Vic,B,R,SLN,2B,76
hernk001,Hernandez,Keith,L,L,SLN,1B,76
hraba101,Hrabosky,Al,R,L,SLN,P,76
kessd101,Kessinger,Don,B,R,SLN,SS,76
lagrl101,LaGrow,Lerrin,R,R,SLN,P,76
mcbrb101,McBride,Bake,L,R,SLN,OF,76
mcgll101,McGlothen,Lynn,L,R,SLN,P,76
mejis101,Mejias,Sam,R,R,SLN,OF,76
melel101,Melendez,Luis,R,R,SLN,OF,76
mumpj001,Mumphrey,Jerry,B,R,SLN,OF,76
pottm101,Potter,Mike,R,R,SLN,OF,76
prolm101,Proly,Mike,R,R,SLN,P,76
rasme101,Rasmussen,Eric,R,R,SLN,P,76
richl101,Richard,Lee,R,R,SLN,2B,76
rudok101,Rudolph,Ken,R,R,SLN,C,76
simmt001,Simmons,Ted,B,R,SLN,C,76
smitr101,Smith,Reggie,B,R,SLN,1B,76
soloe101,Solomon,Eddie,R,R,SLN,P,76
tamaj101,Tamargo,John,B,R,SLN,C,76
tempg001,Templeton,Garry,B,R,SLN,SS,76
tysom101,Tyson,Mike,R,R,SLN,2B,76
walkt103,Walker,Tom,R,R,SLN,P,76
wallm102,Wallace,Mike,L,L,SLN,P,76
wates101,Waterbury,Steve,R,R,SLN,P,76
aultd101,Ault,Doug,R,L,TEX,1B,76
bacsm101,Bacsik,Mike,R,R,TEX,P,76
barkl001,Barker,Len,R,R,TEX,P,76
barrs103,Barr,Steve,L,L,TEX,P,76
benij001,Beniquez,Juan,R,R,TEX,OF,76
blylb001,Blyleven,Bert,R,R,TEX,P,76
boggt001,Boggs,Tommy,R,R,TEX,P,76
briln101,Briles,Nelson,R,R,TEX,P,76
burrj001,Burroughs,Jeff,R,R,TEX,OF,76
cling101,Clines,Gene,R,R,TEX,OF,76
cubbm101,Cubbage,Mike,L,R,TEX,DH,76
ellij101,Ellis,John,R,R,TEX,C,76
faheb101,Fahey,Bill,L,R,TEX,C,76
foucs101,Foucault,Steve,L,R,TEX,P,76
fregj101,Fregosi,Jim,R,R,TEX,1B,76
griet101,Grieve,Tom,R,R,TEX,DH,76
hargm001,Hargrove,Mike,L,L,TEX,1B,76
hargs101,Hargan,Steve,R,R,TEX,P,76
harrt001,Harrah,Toby,R,R,TEX,SS,76
hoerj101,Hoerner,Joe,R,L,TEX,P,76
hower001,Howell,Roy,L,R,TEX,3B,76
lahoj101,Lahoud,Joe,L,L,TEX,DH,76
moatd101,Moates,Dave,L,L,TEX,OF,76
papek101,Pape,Ken,R,R,TEX,SS,76
perrg101,Perry,Gaylord,R,R,TEX,P,76
perzs101,Perzanowski,Stan,B,R,TEX,P,76
petef101,Peterson,Fritz,B,L,TEX,P,76
pryog001,Pryor,Greg,R,R,TEX,2B,76
randl101,Randle,Lenny,B,R,TEX,2B,76
singb101,Singer,Bill,R,R,TEX,P,76
skokc101,Skok,Craig,R,L,TEX,P,76
smalr001,Smalley,Roy,B,R,TEX,2B,76
sundj001,Sundberg,Jim,R,R,TEX,C,76
terpj101,Terpko,Jeff,R,R,TEX,P,76
thomd103,Thompson,Danny,R,R,TEX,3B,76
umbaj101,Umbarger,Jim,L,L,TEX,P,76
asseb101,Asselstine,Brian,L,R,ATL,OF,77
bearm101,Beard,Mike,L,L,ATL,P,77
bellr102,Belloir,Rob,R,R,ATL,SS,77
bonnb001,Bonnell,Barry,R,R,ATL,OF,77
bradl101,Bradford,Larry,R,L,ATL,P,77
burrj001,Burroughs,Jeff,R,R,ATL,OF,77
campd102,Campbell,Dave,R,R,ATL,P,77
campr001,Camp,Rick,R,R,ATL,P,77
caprb101,Capra,Buzz,R,R,ATL,P,77
chand101,Chaney,Darrel,B,R,ATL,SS,77
colld101,Collins,Don,R,L,ATL,P,77
corrv101,Correll,Vic,R,R,ATL,C,77
davem101,Davey,Mike,R,L,ATL,P,77
eastj001,Easterly,Jamie,L,L,ATL,P,77
gastc101,Gaston,Cito,R,R,ATL,OF,77
gilbr101,Gilbreath,Rod,R,R,ATL,2B,77
hannp101,Hanna,Preston,R,R,ATL,P,77
hargs101,Hargan,Steve,R,R,ATL,P,77
johnb103,Johnson,Bob,L,R,ATL,P,77
klins101,Kline,Steve,R,R,ATL,P,77
lacof001,LaCorte,Frank,R,R,ATL,P,77
leonm101,Leon,Max,R,R,ATL,P,77
mahlm001,Mahler,Mickey,B,L,ATL,P,77
marsm101,Marshall,Mike,R,R,ATL,P,77
mattg001,Matthews,Gary,R,R,ATL,OF,77
mclaj001,McLaughlin,Joey,R,R,ATL,P,77
messa101,Messersmith,Andy,R,R,ATL,P,77
montw101,Montanez,Willie,L,L,ATL,1B,77
moorj101,Moore,Junior,R,R,ATL,3B,77
murpd001,Murphy,Dale,R,R,ATL,C,77
niekp001,Niekro,Phil,R,R,ATL,P,77
